cidade_match,BAIRRO DO FATO,ano,mes,count
Maceio,Tabuleiro do Martins,2015,3,1
Maceio,Tabuleiro do Martins,2015,4,1
Maceio,Tabuleiro do Martins,2015,5,2
Maceio,Tabuleiro do Martins,2015,6,3
Maceio,Tabuleiro do Martins,2015,7,1
Maceio,Tabuleiro do Martins,2015,8,5
Maceio,Tabuleiro do Martins,2015,9,3
Maceio,Tabuleiro do Martins,2015,10,1
Maceio,Tabuleiro do Martins,2015,12,1
Maceio,Tabuleiro do Martins,2016,1,4
Maceio,Tabuleiro do Martins,2016,2,1
Maceio,Tabuleiro do Martins,2016,3,2
Maceio,Tabuleiro do Martins,2016,4,1
Maceio,Tabuleiro do Martins,2016,6,2
Maceio,Tabuleiro do Martins,2016,7,4
Maceio,Tabuleiro do Martins,2016,8,2
Maceio,Tabuleiro do Martins,2016,10,3
Maceio,Tabuleiro do Martins,2016,11,4
Maceio,Tabuleiro do Martins,2016,12,5
Maceio,Tabuleiro do Martins,2017,1,7
Maceio,Tabuleiro do Martins,2017,2,5
Maceio,Tabuleiro do Martins,2017,3,4
Maceio,Tabuleiro do Martins,2017,4,3
Maceio,Tabuleiro do Martins,2017,6,2
Maceio,Tabuleiro do Martins,2017,7,1
Maceio,Tabuleiro do Martins,2017,8,4
Maceio,Tabuleiro do Martins,2017,9,3
Maceio,Tabuleiro do Martins,2017,10,1
Maceio,Tabuleiro do Martins,2017,11,5
Maceio,Tabuleiro do Martins,2017,12,2
Maceio,Tabuleiro do Martins,2018,1,3
Maceio,Tabuleiro do Martins,2018,2,4
Maceio,Tabuleiro do Martins,2018,3,7
Maceio,Tabuleiro do Martins,2018,4,3
Maceio,Tabuleiro do Martins,2018,5,3
Maceio,Tabuleiro do Martins,2018,6,3
Maceio,Tabuleiro do Martins,2018,7,3
Maceio,Tabuleiro do Martins,2018,8,7
Maceio,Tabuleiro do Martins,2018,9,2
Maceio,Tabuleiro do Martins,2018,10,2
Maceio,Tabuleiro do Martins,2018,11,3
Maceio,Tabuleiro do Martins,2018,12,4
Maceio,Tabuleiro do Martins,2019,1,1
Maceio,Tabuleiro do Martins,2019,2,1
Maceio,Tabuleiro do Martins,2019,3,4
Maceio,Tabuleiro do Martins,2019,4,4
Maceio,Tabuleiro do Martins,2019,5,2
Maceio,Tabuleiro do Martins,2019,7,2
Maceio,Tabuleiro do Martins,2019,9,1
Maceio,Tabuleiro do Martins,2019,10,1
Maceio,Tabuleiro do Martins,2019,12,2
Maceio,Tabuleiro do Martins,2020,1,1
Maceio,Tabuleiro do Martins,2020,2,3
Maceio,Tabuleiro do Martins,2020,3,2
Maceio,Tabuleiro do Martins,2020,4,1
Maceio,Tabuleiro do Martins,2020,5,6
Maceio,Tabuleiro do Martins,2020,6,1
Maceio,Tabuleiro do Martins,2020,7,2
Maceio,Tabuleiro do Martins,2020,9,1
Maceio,Tabuleiro do Martins,2020,10,2
Maceio,Tabuleiro do Martins,2020,11,3
Maceio,Tabuleiro do Martins,2020,12,4
Maceio,Tabuleiro do Martins,2021,1,3
Maceio,Tabuleiro do Martins,2021,3,3
Maceio,Tabuleiro do Martins,2021,4,1
Maceio,Tabuleiro do Martins,2021,5,2
Maceio,Tabuleiro do Martins,2021,6,2
Maceio,Tabuleiro do Martins,2021,7,2
Maceio,Tabuleiro do Martins,2021,9,1
Maceio,Tabuleiro do Martins,2021,10,2
Maceio,Tabuleiro do Martins,2021,12,1
Maceio,Tabuleiro do Martins,2022,1,3
Maceio,Tabuleiro do Martins,2022,2,1
Maceio,Tabuleiro do Martins,2022,4,2
Maceio,Tabuleiro do Martins,2022,5,3
Maceio,Tabuleiro do Martins,2022,8,1
Maceio,Tabuleiro do Martins,2022,9,5
Maceio,Tabuleiro do Martins,2022,10,1
Maceio,Tabuleiro do Martins,2022,11,1
Maceio,Tabuleiro do Martins,2022,12,2
Maceio,Tabuleiro do Martins,2023,3,1
Maceio,Tabuleiro do Martins,2023,4,3
Maceio,Tabuleiro do Martins,2023,5,5
Maceio,Tabuleiro do Martins,2023,6,2
Maceio,Tabuleiro do Martins,2023,7,2
Maceio,Tabuleiro do Martins,2023,8,1
Maceio,Tabuleiro do Martins,2023,10,3
Maceio,Tabuleiro do Martins,2023,11,2
Maceio,Tabuleiro do Martins,2023,12,1
Maceio,Tabuleiro do Martins,2024,1,1
Maceio,Tabuleiro do Martins,2024,3,4
Maceio,Tabuleiro do Martins,2024,4,2
Maceio,Tabuleiro do Martins,2024,6,3
Maceio,Tabuleiro do Martins,2024,7,4
Maceio,Tabuleiro do Martins,2024,8,6
Maceio,Tabuleiro do Martins,2024,9,2
Maceio,Tabuleiro do Martins,2024,10,3
Maceio,Tabuleiro do Martins,2024,11,5
Maceio,Tabuleiro do Martins,2024,12,1
Maceio,Tabuleiro do Martins,2025,1,1
Maceio,Tabuleiro do Martins,2025,2,2
Maceio,Tabuleiro do Martins,2025,3,2
Maceio,Tabuleiro do Martins,2025,4,2
Maceio,Tabuleiro do Martins,2025,5,5
Maceio,Tabuleiro do Martins,2025,6,1
Maceio,Tabuleiro do Martins,2025,7,3
Maceio,Tabuleiro do Martins,2025,9,2
Maceio,Tabuleiro do Martins,2025,10,4
Maceio,Tabuleiro do Martins,2025,11,3
Maceio,Tabuleiro do Martins,2025,12,1
Maceio,Tabuleiro do Martins,2026,1,8
Maceio,Tabuleiro do Martins,2026,2,1
Maceio,Tabuleiro do Martins,2026,4,3
Maceio,Trapiche da Barra,2012,1,2
Maceio,Trapiche da Barra,2012,2,3
Maceio,Trapiche da Barra,2012,3,2
Maceio,Trapiche da Barra,2012,4,1
Maceio,Trapiche da Barra,2012,5,2
Maceio,Trapiche da Barra,2012,6,4
Maceio,Trapiche da Barra,2012,7,3
Maceio,Trapiche da Barra,2012,8,1
Maceio,Trapiche da Barra,2012,9,3
Maceio,Trapiche da Barra,2012,10,3
Maceio,Trapiche da Barra,2013,1,4
Maceio,Trapiche da Barra,2013,2,1
Maceio,Trapiche da Barra,2013,3,2
Maceio,Trapiche da Barra,2013,4,3
Maceio,Trapiche da Barra,2013,5,2
Maceio,Trapiche da Barra,2013,6,1
Maceio,Trapiche da Barra,2013,7,3
Maceio,Trapiche da Barra,2013,9,1
Maceio,Trapiche da Barra,2013,10,1
Maceio,Trapiche da Barra,2013,12,2
Maceio,Trapiche da Barra,2014,1,4
Maceio,Trapiche da Barra,2014,2,1
Maceio,Trapiche da Barra,2014,3,1
Maceio,Trapiche da Barra,2014,4,2
Maceio,Trapiche da Barra,2014,5,1
Maceio,Trapiche da Barra,2014,6,2
Maceio,Trapiche da Barra,2014,8,1
Maceio,Trapiche da Barra,2014,9,1
Maceio,Trapiche da Barra,2015,1,1
Maceio,Trapiche da Barra,2015,5,1
Maceio,Trapiche da Barra,2015,8,2
Maceio,Trapiche da Barra,2015,9,1
Maceio,Trapiche da Barra,2015,10,3
Maceio,Trapiche da Barra,2016,3,2
Maceio,Trapiche da Barra,2016,6,1
Maceio,Trapiche da Barra,2016,7,1
Maceio,Trapiche da Barra,2016,8,1
Maceio,Trapiche da Barra,2016,10,1
Maceio,Trapiche da Barra,2016,11,6
Maceio,Trapiche da Barra,2016,12,2
Maceio,Trapiche da Barra,2017,1,2
Maceio,Trapiche da Barra,2017,2,5
Maceio,Trapiche da Barra,2017,3,4
Maceio,Trapiche da Barra,2017,4,4
Maceio,Trapiche da Barra,2017,5,1
Maceio,Trapiche da Barra,2017,6,1
Maceio,Trapiche da Barra,2017,7,1
Maceio,Trapiche da Barra,2017,8,1
Maceio,Trapiche da Barra,2017,9,4
Maceio,Trapiche da Barra,2017,10,2
Maceio,Trapiche da Barra,2017,11,1
Maceio,Trapiche da Barra,2017,12,1
Maceio,Trapiche da Barra,2018,1,1
Maceio,Trapiche da Barra,2018,2,2
Maceio,Trapiche da Barra,2018,3,3
Maceio,Trapiche da Barra,2018,4,4
Maceio,Trapiche da Barra,2018,5,1
Maceio,Trapiche da Barra,2018,8,2
Maceio,Trapiche da Barra,2018,10,1
Maceio,Trapiche da Barra,2018,11,2
Maceio,Trapiche da Barra,2018,12,2
Maceio,Trapiche da Barra,2019,1,1
Maceio,Trapiche da Barra,2019,2,2
Maceio,Trapiche da Barra,2019,3,1
Maceio,Trapiche da Barra,2019,4,1
Maceio,Trapiche da Barra,2019,5,1
Maceio,Trapiche da Barra,2019,6,1
Maceio,Trapiche da Barra,2019,10,2
Maceio,Trapiche da Barra,2019,11,1
Maceio,Trapiche da Barra,2019,12,1
Maceio,Trapiche da Barra,2020,3,1
Maceio,Trapiche da Barra,2020,7,1
Maceio,Trapiche da Barra,2020,10,1
Maceio,Trapiche da Barra,2020,12,1
Maceio,Trapiche da Barra,2021,3,1
Maceio,Trapiche da Barra,2021,5,1
Maceio,Trapiche da Barra,2021,8,1
Maceio,Trapiche da Barra,2021,11,2
Maceio,Trapiche da Barra,2021,12,2
Maceio,Trapiche da Barra,2022,3,1
Maceio,Trapiche da Barra,2022,5,2
Maceio,Trapiche da Barra,2022,6,1
Maceio,Trapiche da Barra,2022,9,1
Maceio,Trapiche da Barra,2022,10,2
Maceio,Trapiche da Barra,2023,1,1
Maceio,Trapiche da Barra,2023,5,3
Maceio,Trapiche da Barra,2023,6,1
Maceio,Trapiche da Barra,2024,11,1
Maceio,Trapiche da Barra,2024,12,1
Maceio,Trapiche da Barra,2025,3,2
Maceio,Trapiche da Barra,2025,4,1
Maceio,Trapiche da Barra,2025,9,1
Maceio,Trapiche da Barra,2025,10,2
Maceio,Trapiche da Barra,2025,11,1
Maceio,Trapiche da Barra,2025,12,2
Maceio,Trapiche da Barra,2026,4,1
Maceio,Vergel do Lago,2012,1,6
Maceio,Vergel do Lago,2012,2,5
Maceio,Vergel do Lago,2012,3,7
Maceio,Vergel do Lago,2012,4,3
Maceio,Vergel do Lago,2012,5,5
Maceio,Vergel do Lago,2012,6,4
Maceio,Vergel do Lago,2012,7,3
Maceio,Vergel do Lago,2012,8,1
Maceio,Vergel do Lago,2012,9,3
Maceio,Vergel do Lago,2012,10,7
Maceio,Vergel do Lago,2012,11,3
Maceio,Vergel do Lago,2012,12,7
Maceio,Vergel do Lago,2013,1,4
Maceio,Vergel do Lago,2013,2,3
Maceio,Vergel do Lago,2013,3,5
Maceio,Vergel do Lago,2013,4,7
Maceio,Vergel do Lago,2013,5,2
Maceio,Vergel do Lago,2013,6,2
Maceio,Vergel do Lago,2013,7,3
Maceio,Vergel do Lago,2013,8,2
Maceio,Vergel do Lago,2013,9,6
Maceio,Vergel do Lago,2013,10,7
Maceio,Vergel do Lago,2013,11,5
Maceio,Vergel do Lago,2013,12,8
Maceio,Vergel do Lago,2014,1,4
Maceio,Vergel do Lago,2014,2,3
Maceio,Vergel do Lago,2014,3,5
Maceio,Vergel do Lago,2014,4,1
Maceio,Vergel do Lago,2014,5,1
Maceio,Vergel do Lago,2014,6,2
Maceio,Vergel do Lago,2014,7,3
Maceio,Vergel do Lago,2014,8,1
Maceio,Vergel do Lago,2014,9,2
Maceio,Vergel do Lago,2014,10,2
Maceio,Vergel do Lago,2014,11,1
Maceio,Vergel do Lago,2014,12,3
Maceio,Vergel do Lago,2015,1,3
Maceio,Vergel do Lago,2015,3,2
Maceio,Vergel do Lago,2015,4,2
Maceio,Vergel do Lago,2015,6,2
Maceio,Vergel do Lago,2015,7,2
Maceio,Vergel do Lago,2015,8,1
Maceio,Vergel do Lago,2015,9,1
Maceio,Vergel do Lago,2015,10,1
Maceio,Vergel do Lago,2015,11,1
Maceio,Vergel do Lago,2015,12,2
Maceio,Vergel do Lago,2016,1,1
Maceio,Vergel do Lago,2016,2,4
Maceio,Vergel do Lago,2016,3,3
Maceio,Vergel do Lago,2016,4,3
Maceio,Vergel do Lago,2016,6,3
Maceio,Vergel do Lago,2016,7,1
Maceio,Vergel do Lago,2016,8,1
Maceio,Vergel do Lago,2016,9,2
Maceio,Vergel do Lago,2016,11,2
Maceio,Vergel do Lago,2016,12,2
Maceio,Vergel do Lago,2017,1,3
Maceio,Vergel do Lago,2017,2,2
Maceio,Vergel do Lago,2017,3,5
Maceio,Vergel do Lago,2017,4,1
Maceio,Vergel do Lago,2017,5,1
Maceio,Vergel do Lago,2017,6,1
Maceio,Vergel do Lago,2017,7,4
Maceio,Vergel do Lago,2017,8,5
Maceio,Vergel do Lago,2017,9,2
Maceio,Vergel do Lago,2017,10,1
Maceio,Vergel do Lago,2017,11,1
Maceio,Vergel do Lago,2017,12,1
Maceio,Vergel do Lago,2018,1,1
Maceio,Vergel do Lago,2018,2,4
Maceio,Vergel do Lago,2018,4,1
Maceio,Vergel do Lago,2018,5,4
Maceio,Vergel do Lago,2018,7,3
Maceio,Vergel do Lago,2018,8,2
Maceio,Vergel do Lago,2018,9,1
Maceio,Vergel do Lago,2018,10,2
Maceio,Vergel do Lago,2018,11,2
Maceio,Vergel do Lago,2018,12,3
Maceio,Vergel do Lago,2019,1,1
Maceio,Vergel do Lago,2019,2,2
Maceio,Vergel do Lago,2019,5,1
Maceio,Vergel do Lago,2019,7,3
Maceio,Vergel do Lago,2019,8,3
Maceio,Vergel do Lago,2019,9,4
Maceio,Vergel do Lago,2019,10,3
Maceio,Vergel do Lago,2019,11,3
Maceio,Vergel do Lago,2019,12,3
Maceio,Vergel do Lago,2020,1,1
Maceio,Vergel do Lago,2020,2,1
Maceio,Vergel do Lago,2020,3,1
Maceio,Vergel do Lago,2020,5,2
Maceio,Vergel do Lago,2020,6,1
Maceio,Vergel do Lago,2020,7,2
Maceio,Vergel do Lago,2020,9,1
Maceio,Vergel do Lago,2020,10,1
Maceio,Vergel do Lago,2020,11,2
Maceio,Vergel do Lago,2020,12,2
Maceio,Vergel do Lago,2021,1,1
Maceio,Vergel do Lago,2021,2,1
Maceio,Vergel do Lago,2021,3,2
Maceio,Vergel do Lago,2021,6,1
Maceio,Vergel do Lago,2021,7,1
Maceio,Vergel do Lago,2021,9,1
Maceio,Vergel do Lago,2021,10,3
Maceio,Vergel do Lago,2021,11,1
Maceio,Vergel do Lago,2021,12,2
Maceio,Vergel do Lago,2022,1,1
Maceio,Vergel do Lago,2022,3,1
Maceio,Vergel do Lago,2022,5,3
Maceio,Vergel do Lago,2022,6,1
Maceio,Vergel do Lago,2022,7,2
Maceio,Vergel do Lago,2022,9,2
Maceio,Vergel do Lago,2022,12,1
Maceio,Vergel do Lago,2023,1,3
Maceio,Vergel do Lago,2023,2,1
Maceio,Vergel do Lago,2023,3,2
Maceio,Vergel do Lago,2023,4,1
Maceio,Vergel do Lago,2023,5,1
Maceio,Vergel do Lago,2023,7,1
Maceio,Vergel do Lago,2023,8,3
Maceio,Vergel do Lago,2023,10,3
Maceio,Vergel do Lago,2023,11,2
Maceio,Vergel do Lago,2023,12,4
Maceio,Vergel do Lago,2024,1,2
Maceio,Vergel do Lago,2024,4,3
Maceio,Vergel do Lago,2024,5,1
Maceio,Vergel do Lago,2024,6,1
Maceio,Vergel do Lago,2024,7,1
Maceio,Vergel do Lago,2024,8,4
Maceio,Vergel do Lago,2024,10,2
Maceio,Vergel do Lago,2024,12,1
Maceio,Vergel do Lago,2025,2,1
Maceio,Vergel do Lago,2025,4,1
Maceio,Vergel do Lago,2025,5,1
Maceio,Vergel do Lago,2025,6,2
Maceio,Vergel do Lago,2025,7,3
Maceio,Vergel do Lago,2025,9,2
Maceio,Vergel do Lago,2025,10,4
Maceio,Vergel do Lago,2025,11,2
Maceio,Vergel do Lago,2025,12,1
Maceio,Vergel do Lago,2026,1,1
Maceio,Vergel do Lago,2026,2,1
Maceio,Vergel do Lago,2026,3,1
Maceio,Vergel do Lago,2026,4,1
Maceio,Zona Rural,2017,5,2
Maceio,Zona Rural,2017,8,1
Maceio,Zona Rural,2021,3,1
Marechal Deodoro,Barra Nova,2012,1,1
Marechal Deodoro,Barra Nova,2012,3,1
Marechal Deodoro,Barra Nova,2012,4,1
Marechal Deodoro,Barra Nova,2015,11,2
Marechal Deodoro,Barra Nova,2015,12,1
Marechal Deodoro,Barra Nova,2016,1,1
Marechal Deodoro,Barra Nova,2016,4,1
Marechal Deodoro,Barra Nova,2016,10,1
Marechal Deodoro,Barra Nova,2017,5,1
Marechal Deodoro,Barra Nova,2017,9,2
Marechal Deodoro,Barra Nova,2018,2,1
Marechal Deodoro,Barra Nova,2019,4,1
Marechal Deodoro,Barra Nova,2019,5,1
Marechal Deodoro,Barra Nova,2019,7,1
Marechal Deodoro,Barra Nova,2019,10,1
Marechal Deodoro,Barra Nova,2022,4,2
Marechal Deodoro,Barra Nova,2022,10,1
Marechal Deodoro,Barra Nova,2022,12,1
Marechal Deodoro,Barra Nova,2024,5,2
Marechal Deodoro,Barra Nova,2025,1,1
Marechal Deodoro,Barra Nova,2025,5,2
Marechal Deodoro,Barra Nova,2025,6,1
Marechal Deodoro,Barra Nova,2025,8,1
Marechal Deodoro,Centro,2012,1,1
Marechal Deodoro,Centro,2012,2,3
Marechal Deodoro,Centro,2012,3,1
Marechal Deodoro,Centro,2012,4,4
Marechal Deodoro,Centro,2012,5,3
Marechal Deodoro,Centro,2012,6,4
Marechal Deodoro,Centro,2012,7,1
Marechal Deodoro,Centro,2012,8,3
Marechal Deodoro,Centro,2012,11,1
Marechal Deodoro,Centro,2013,5,1
Marechal Deodoro,Centro,2013,7,2
Marechal Deodoro,Centro,2013,12,1
Marechal Deodoro,Centro,2014,1,1
Marechal Deodoro,Centro,2014,2,1
Marechal Deodoro,Centro,2014,8,2
Marechal Deodoro,Centro,2014,11,1
Marechal Deodoro,Centro,2015,1,1
Marechal Deodoro,Centro,2015,6,1
Marechal Deodoro,Centro,2016,1,1
Marechal Deodoro,Centro,2016,9,1
Marechal Deodoro,Centro,2016,11,1
Marechal Deodoro,Centro,2017,8,2
Marechal Deodoro,Centro,2018,12,1
Marechal Deodoro,Centro,2019,4,1
Marechal Deodoro,Centro,2020,4,1
Marechal Deodoro,Centro,2020,12,1
Marechal Deodoro,Centro,2021,10,1
Marechal Deodoro,Centro,2022,3,1
Marechal Deodoro,Centro,2022,10,1
Marechal Deodoro,Centro,2022,11,2
Marechal Deodoro,Centro,2023,10,1
Marechal Deodoro,Centro,2024,4,1
Marechal Deodoro,Centro,2025,7,1
Marechal Deodoro,Centro,2025,12,1
Marechal Deodoro,Centro,2026,4,1
Marechal Deodoro,Francês,2014,6,1
Marechal Deodoro,Francês,2015,2,2
Marechal Deodoro,Francês,2015,12,1
Marechal Deodoro,Francês,2016,8,1
Marechal Deodoro,Francês,2017,5,1
Marechal Deodoro,Francês,2017,6,1
Marechal Deodoro,Francês,2017,10,2
Marechal Deodoro,Francês,2018,8,1
Marechal Deodoro,Francês,2018,12,2
Marechal Deodoro,Francês,2019,6,1
Marechal Deodoro,Francês,2019,7,1
Marechal Deodoro,Francês,2022,6,1
Marechal Deodoro,Francês,2022,7,1
Marechal Deodoro,Francês,2023,1,1
Marechal Deodoro,Francês,2023,10,1
Marechal Deodoro,Francês,2024,12,2
Marechal Deodoro,Francês,2025,3,1
Marechal Deodoro,Francês,2025,8,1
Marechal Deodoro,Massagueira,2012,2,1
Marechal Deodoro,Massagueira,2015,3,1
Marechal Deodoro,Massagueira,2015,4,1
Marechal Deodoro,Massagueira,2015,8,1
Marechal Deodoro,Massagueira,2016,1,1
Marechal Deodoro,Massagueira,2016,4,1
Marechal Deodoro,Massagueira,2016,5,1
Marechal Deodoro,Massagueira,2017,4,2
Marechal Deodoro,Massagueira,2017,8,1
Marechal Deodoro,Massagueira,2018,9,1
Marechal Deodoro,Massagueira,2018,10,1
Marechal Deodoro,Massagueira,2019,1,1
Marechal Deodoro,Massagueira,2019,4,1
Marechal Deodoro,Massagueira,2021,6,2
Marechal Deodoro,Massagueira,2021,7,1
Marechal Deodoro,Massagueira,2022,4,1
Marechal Deodoro,Massagueira,2023,9,1
Marechal Deodoro,Massagueira,2023,10,1
Marechal Deodoro,Massagueira,2024,3,2
Marechal Deodoro,Zona Rural,2012,1,1
Marechal Deodoro,Zona Rural,2012,2,1
Marechal Deodoro,Zona Rural,2012,3,3
Marechal Deodoro,Zona Rural,2012,4,11
Marechal Deodoro,Zona Rural,2012,6,3
Marechal Deodoro,Zona Rural,2012,7,3
Marechal Deodoro,Zona Rural,2012,8,2
Marechal Deodoro,Zona Rural,2012,9,2
Marechal Deodoro,Zona Rural,2012,10,5
Marechal Deodoro,Zona Rural,2012,11,3
Marechal Deodoro,Zona Rural,2012,12,4
Marechal Deodoro,Zona Rural,2013,1,9
Marechal Deodoro,Zona Rural,2013,2,1
Marechal Deodoro,Zona Rural,2013,3,4
Marechal Deodoro,Zona Rural,2013,4,4
Marechal Deodoro,Zona Rural,2013,5,5
Marechal Deodoro,Zona Rural,2013,6,6
Marechal Deodoro,Zona Rural,2013,7,7
Marechal Deodoro,Zona Rural,2013,8,11
Marechal Deodoro,Zona Rural,2013,9,9
Marechal Deodoro,Zona Rural,2013,10,7
Marechal Deodoro,Zona Rural,2013,11,4
Marechal Deodoro,Zona Rural,2014,1,4
Marechal Deodoro,Zona Rural,2014,2,3
Marechal Deodoro,Zona Rural,2014,3,5
Marechal Deodoro,Zona Rural,2014,4,6
Marechal Deodoro,Zona Rural,2014,5,7
Marechal Deodoro,Zona Rural,2014,6,2
Marechal Deodoro,Zona Rural,2014,7,3
Marechal Deodoro,Zona Rural,2014,8,1
Marechal Deodoro,Zona Rural,2014,9,5
Marechal Deodoro,Zona Rural,2014,10,6
Marechal Deodoro,Zona Rural,2014,11,4
Marechal Deodoro,Zona Rural,2014,12,1
Marechal Deodoro,Zona Rural,2015,1,8
Marechal Deodoro,Zona Rural,2015,2,5
Marechal Deodoro,Zona Rural,2015,4,2
Marechal Deodoro,Zona Rural,2015,5,4
Marechal Deodoro,Zona Rural,2015,7,1
Marechal Deodoro,Zona Rural,2015,8,1
Marechal Deodoro,Zona Rural,2015,10,1
Marechal Deodoro,Zona Rural,2015,11,2
Marechal Deodoro,Zona Rural,2015,12,2
Marechal Deodoro,Zona Rural,2016,1,1
Marechal Deodoro,Zona Rural,2016,3,4
Marechal Deodoro,Zona Rural,2016,4,1
Marechal Deodoro,Zona Rural,2016,5,2
Marechal Deodoro,Zona Rural,2016,7,4
Marechal Deodoro,Zona Rural,2016,8,2
Marechal Deodoro,Zona Rural,2016,9,2
Marechal Deodoro,Zona Rural,2016,10,3
Marechal Deodoro,Zona Rural,2016,12,2
Marechal Deodoro,Zona Rural,2017,1,3
Marechal Deodoro,Zona Rural,2017,2,1
Marechal Deodoro,Zona Rural,2017,3,5
Marechal Deodoro,Zona Rural,2017,4,2
Marechal Deodoro,Zona Rural,2017,5,2
Marechal Deodoro,Zona Rural,2017,6,1
Marechal Deodoro,Zona Rural,2017,7,1
Marechal Deodoro,Zona Rural,2017,10,2
Marechal Deodoro,Zona Rural,2017,11,2
Marechal Deodoro,Zona Rural,2018,1,1
Marechal Deodoro,Zona Rural,2018,2,3
Marechal Deodoro,Zona Rural,2018,4,1
Marechal Deodoro,Zona Rural,2018,5,1
Marechal Deodoro,Zona Rural,2018,7,1
Marechal Deodoro,Zona Rural,2018,10,1
Marechal Deodoro,Zona Rural,2018,11,1
Marechal Deodoro,Zona Rural,2019,1,2
Marechal Deodoro,Zona Rural,2019,2,1
Marechal Deodoro,Zona Rural,2019,4,2
Marechal Deodoro,Zona Rural,2019,5,2
Marechal Deodoro,Zona Rural,2019,6,1
Marechal Deodoro,Zona Rural,2019,10,1
Marechal Deodoro,Zona Rural,2020,2,1
Marechal Deodoro,Zona Rural,2020,3,2
Marechal Deodoro,Zona Rural,2020,5,5
Marechal Deodoro,Zona Rural,2020,6,1
Marechal Deodoro,Zona Rural,2020,7,2
Marechal Deodoro,Zona Rural,2020,9,1
Marechal Deodoro,Zona Rural,2020,11,1
Marechal Deodoro,Zona Rural,2020,12,1
Marechal Deodoro,Zona Rural,2021,3,2
Marechal Deodoro,Zona Rural,2021,10,2
Marechal Deodoro,Zona Rural,2021,11,4
Marechal Deodoro,Zona Rural,2021,12,1
Marechal Deodoro,Zona Rural,2022,2,1
Marechal Deodoro,Zona Rural,2022,3,1
Marechal Deodoro,Zona Rural,2022,4,2
Marechal Deodoro,Zona Rural,2022,5,3
Marechal Deodoro,Zona Rural,2022,6,1
Marechal Deodoro,Zona Rural,2022,7,1
Marechal Deodoro,Zona Rural,2022,12,1
Marechal Deodoro,Zona Rural,2023,2,1
Marechal Deodoro,Zona Rural,2023,3,1
Marechal Deodoro,Zona Rural,2023,4,2
Marechal Deodoro,Zona Rural,2023,5,2
Marechal Deodoro,Zona Rural,2023,6,1
Marechal Deodoro,Zona Rural,2023,7,1
Marechal Deodoro,Zona Rural,2023,8,1
Marechal Deodoro,Zona Rural,2023,9,1
Marechal Deodoro,Zona Rural,2023,10,1
Marechal Deodoro,Zona Rural,2023,11,1
Marechal Deodoro,Zona Rural,2024,2,1
Marechal Deodoro,Zona Rural,2024,4,1
Marechal Deodoro,Zona Rural,2024,6,2
Marechal Deodoro,Zona Rural,2024,7,2
Marechal Deodoro,Zona Rural,2024,8,3
Marechal Deodoro,Zona Rural,2024,10,2
Marechal Deodoro,Zona Rural,2024,11,3
Marechal Deodoro,Zona Rural,2024,12,1
Marechal Deodoro,Zona Rural,2025,1,1
Marechal Deodoro,Zona Rural,2025,2,2
Marechal Deodoro,Zona Rural,2025,3,1
Marechal Deodoro,Zona Rural,2025,4,1
Marechal Deodoro,Zona Rural,2025,5,1
Marechal Deodoro,Zona Rural,2025,6,1
Marechal Deodoro,Zona Rural,2025,7,1
Marechal Deodoro,Zona Rural,2025,8,3
Marechal Deodoro,Zona Rural,2025,11,3
Marechal Deodoro,Zona Rural,2025,12,1
Marechal Deodoro,Zona Rural,2026,2,3
Marechal Deodoro,Zona Rural,2026,3,1
Marechal Deodoro,Zona Rural,2026,4,2
Rio Largo,Bairro não Informado,2013,1,1
Rio Largo,Centro,2012,1,6
Rio Largo,Centro,2012,2,3
Rio Largo,Centro,2012,3,1
Rio Largo,Centro,2012,4,2
Rio Largo,Centro,2012,5,2
Rio Largo,Centro,2012,6,2
Rio Largo,Centro,2012,7,7
Rio Largo,Centro,2012,8,1
Rio Largo,Centro,2012,9,2
Rio Largo,Centro,2012,10,1
Rio Largo,Centro,2012,11,2
Rio Largo,Centro,2012,12,1
Rio Largo,Centro,2013,1,3
Rio Largo,Centro,2013,3,1
Rio Largo,Centro,2013,4,1
Rio Largo,Centro,2013,5,2
Rio Largo,Centro,2013,7,5
Rio Largo,Centro,2013,11,1
Rio Largo,Centro,2013,12,2
Rio Largo,Centro,2014,1,4
Rio Largo,Centro,2014,3,1
Rio Largo,Centro,2014,8,1
Rio Largo,Centro,2014,10,2
Rio Largo,Centro,2014,11,2
Rio Largo,Centro,2014,12,1
Rio Largo,Centro,2015,1,2
Rio Largo,Centro,2015,2,1
Rio Largo,Centro,2015,3,2
Rio Largo,Centro,2015,4,2
Rio Largo,Centro,2015,5,3
Rio Largo,Centro,2015,6,3
Rio Largo,Centro,2015,7,1
Rio Largo,Centro,2015,9,1
Rio Largo,Centro,2015,11,1
Rio Largo,Centro,2015,12,2
Rio Largo,Centro,2016,1,2
Rio Largo,Centro,2016,2,3
Rio Largo,Centro,2016,3,2
Rio Largo,Centro,2016,5,1
Rio Largo,Centro,2016,6,1
Rio Largo,Centro,2016,7,5
Rio Largo,Centro,2016,8,1
Rio Largo,Centro,2016,9,4
Rio Largo,Centro,2016,10,3
Rio Largo,Centro,2016,11,2
Rio Largo,Centro,2016,12,1
Rio Largo,Centro,2017,1,2
Rio Largo,Centro,2017,2,1
Rio Largo,Centro,2017,3,2
Rio Largo,Centro,2017,6,2
Rio Largo,Centro,2017,7,1
Rio Largo,Centro,2017,9,1
Rio Largo,Centro,2017,11,1
